VEHICLE_OCCUPANTS,LICENSED?,NUMBER OF PERSONS INJURED,FATAL?,VEHICLE_AGE,VEHICLE_COMPANY,FORD?,FEMALE?,DAYTIME?
1,1,0,0,9,FORD,1,0,1
5,1,0,0,10,ACUR,0,1,1
1,1,0,0,6,CHRY,0,0,1
1,1,0,0,9,NISS,0,0,1
1,1,0,0,8,ACUR,0,1,1
1,0,0,0,4,LEXS,0,0,1
1,1,0,0,4,HOND,0,0,1
2,1,0,0,7,HOND,0,0,1
1,1,0,0,2,KW,0,0,1
1,1,0,0,8,CHEV,0,0,1
1,1,0,0,1,BMW,0,0,1
1,1,0,0,7,DODG,0,1,1
1,1,0,0,2,NISS,0,1,1
2,1,0,0,5,HOND,0,1,0
2,1,0,0,1,FORD,1,0,0
1,1,0,0,1,TOYT,0,0,0
1,1,0,0,1,NISS,0,1,0
1,1,0,0,1,NISS,0,0,0
1,1,0,0,2,TOYT,0,0,0
1,0,0,0,2,FORD,1,0,1
1,1,0,0,13,FORD,1,1,0
1,1,0,0,8,frht,0,0,0
2,1,0,0,5,CHEV,0,0,1
1,1,0,0,7,HOND,0,0,0
1,1,0,0,8,TOYT,0,0,0
1,1,0,0,1,TOYT,0,0,1
1,1,0,0,8,hino,0,0,0
1,1,0,0,11,HOND,0,1,0
1,1,0,0,2,TOYT,0,0,1
1,1,0,0,11,LEXS,0,1,1
1,1,0,0,5,CHEV,0,0,0
1,1,0,0,8,TOYT,0,1,0
1,1,0,0,10,FORD,1,0,1
1,1,0,0,4,HYUN,0,0,1
2,1,0,0,1,HOND,0,0,0
3,1,0,0,4,GMC,0,0,0
1,1,0,0,5,NISS,0,1,0
2,1,0,0,2,FORD,1,0,1
1,1,0,0,8,CHRY,0,0,0
1,1,0,0,8,HYUN,0,1,0
1,1,0,0,2,CHEV,0,1,0
1,1,0,0,3,TOYT,0,0,0
1,1,0,0,5,LEXS,0,0,0
1,1,0,0,7,HOND,0,1,0
1,1,0,0,5,HYUN,0,0,0
1,1,0,0,5,CADI,0,0,1
1,1,0,0,2,TOYT,0,0,1
1,1,0,0,5,KIA,0,0,1
1,1,0,0,16,FRHT,0,0,1
2,1,0,0,4,DODG,0,1,0
4,1,0,0,3,SUBA,0,0,1
1,1,0,0,2,LINC,0,0,1
3,1,0,0,5,TOYT,0,1,0
1,1,0,0,3,TOYT,0,0,0
1,1,0,0,1,NISS,0,0,0
1,1,0,0,5,LINC,0,0,1
1,1,0,0,5,HYUN,0,1,1
2,0,0,0,1,LEXS,0,0,1
1,1,0,0,6,HYUN,0,1,1
1,1,0,0,9,HOND,0,1,1
2,1,0,0,3,CHEVR,0,0,1
1,0,0,0,7,CHEV,0,0,1
1,1,0,0,8,HOND,0,0,1
1,1,0,0,3,NISS,0,1,1
4,1,0,0,10,BMW,0,0,1
1,1,0,0,24,CADI,0,0,1
1,1,0,0,1,KW,0,0,1
1,1,0,0,5,FORD,1,1,1
1,1,0,0,2,RAMB,0,0,1
1,0,0,0,1,INTERNATIONAL,0,0,1
1,1,0,0,9,LEXS,0,1,1
1,1,0,0,10,STLG,0,0,1
4,1,0,0,5,HOND,0,0,1
1,1,0,0,12,JEEP,0,0,1
1,1,0,0,15,AUDI,0,0,1
4,1,0,0,3,HYUN,0,0,1
1,1,0,0,10,AUDI,0,1,0
1,1,0,0,1,MERZ,0,1,0
2,1,0,0,19,HOND,0,0,0
1,1,0,0,1,MERZ,0,1,1
1,1,0,0,6,LEXS,0,0,1
1,1,0,0,7,HOND,0,0,1
4,1,0,0,1,HOND,0,0,1
2,1,0,0,5,JEEP,0,0,1
3,1,0,0,9,TOYT,0,1,0
1,1,0,0,3,HYUN,0,0,0
2,1,0,0,3,HYUN,0,0,0
1,1,0,0,1,HOND,0,1,1
1,1,0,0,4,DODG,0,1,1
1,1,0,0,12,HYUN,0,0,1
2,1,0,0,11,FORD,1,0,1
1,1,0,0,1,NISS,0,1,1
1,1,0,0,10,INTL,0,0,1
1,1,0,0,15,PTRB,0,0,1
1,1,0,0,1,MITS,0,0,0
1,1,0,0,12,HOND,0,1,0
2,1,0,0,3,TOYT,0,0,0
3,1,0,0,5,FORD,1,1,1
2,1,0,0,22,HOND,0,0,0
1,1,0,0,5,TOYT,0,1,0
1,1,0,0,11,HYUN,0,1,0
1,1,0,0,5,HOND,0,1,0
1,1,0,0,1,TOYT,0,0,0
1,1,0,0,15,CADI,0,0,1
1,1,0,0,11,TOYT,0,0,1
1,1,0,0,2,GMC,0,0,1
1,1,0,0,7,TOYT,0,0,0
1,1,0,0,1,JEEP,0,1,0
2,1,0,0,5,TOYT,0,1,1
1,1,0,0,13,NISS,0,1,1
1,1,0,0,1,AUDI,0,0,0
2,1,0,0,1,JEEP,0,1,1
1,1,0,0,20,NISS,0,1,0
1,1,0,0,2,HOND,0,0,0
1,1,0,0,4,TOYT,0,0,0
1,1,0,0,11,FORD,1,0,0
1,1,0,0,2,TOYT,0,0,1
1,1,0,0,11,NISS,0,0,1
1,1,0,0,23,HOND,0,0,1
1,1,0,0,11,WORKH,0,0,1
1,1,0,0,9,VOLV,0,1,1
1,1,0,0,9,HOND,0,0,1
1,1,0,0,1,MERZ,0,0,0
2,1,0,0,3,BMW,0,1,1
1,1,0,0,1,Anaka Bus,0,0,0
1,1,0,0,5,CHEV,0,0,0
1,1,0,0,5,HOND,0,0,1
1,0,0,0,7,NISS,0,0,1
1,1,0,0,2,TOYT,0,0,0
1,1,0,0,1,NISS,0,0,1
1,1,0,0,4,FORD,1,0,1
1,1,0,0,9,FORD,1,0,1
1,1,0,0,3,TOYT,0,0,0
1,1,0,0,13,MITS,0,0,1
1,1,0,0,22,HOND,0,1,1
1,1,0,0,4,TOYT,0,0,0
1,1,0,0,3,TOYT,0,0,0
3,1,0,0,16,NISS,0,0,0
1,1,0,0,12,LINC,0,0,0
1,0,0,0,10,FORD,1,0,0
1,1,0,0,2,HINO,0,0,1
2,0,0,0,2,BMW,0,0,1
1,1,0,0,19,FORD,1,0,1
1,1,0,0,4,HOND,0,1,1
1,1,0,0,1,CHEV,0,0,1
1,1,0,0,11,VOLV,0,0,1
1,1,0,0,1,TOYT,0,0,1
2,1,0,0,3,DODG,0,0,0
3,1,0,0,9,CHRY,0,0,0
1,1,0,0,12,MCI,0,1,1
1,1,0,0,1,HYUN,0,0,0
1,1,0,0,4,HOND,0,0,1
2,1,0,0,3,FORD,1,0,1
1,0,0,0,15,CHEV,0,0,1
2,1,0,0,18,FORD,1,0,1
1,1,0,0,1,HYUN,0,0,1
4,1,0,0,1,NISS,0,1,1
2,0,0,0,1,HOND,0,0,1
1,1,0,0,1,HOND,0,0,1
3,1,0,0,1,TOYT,0,0,1
1,1,0,0,8,FRHT,0,0,1
1,1,0,0,8,FORD,1,1,1
1,1,0,0,3,CHEV,0,0,1
1,1,0,0,4,NISS,0,1,0
1,1,0,0,8,CHEV,0,0,1
1,1,0,0,1,TOYT,0,0,1
1,1,0,0,12,HOND,0,1,1
4,1,0,0,9,CHRY,0,0,1
1,1,0,0,10,VOLK,0,0,1
2,1,0,0,2,HOND,0,0,0
2,1,0,0,1,HOND,0,1,0
1,1,0,0,15,NISS,0,0,0
1,1,0,0,2,DODG,0,0,1
1,1,0,0,18,HOND,0,0,1
1,1,0,0,10,ACUR,0,0,1
1,1,0,0,2,HYUN,0,1,0
1,1,0,0,4,NISS,0,1,0
1,1,0,0,1,HOND,0,0,0
1,1,0,0,13,MERC,0,0,0
1,1,0,0,1,BMW,0,0,0
1,1,0,0,3,HOND,0,0,0
2,1,0,0,10,CHEV,0,0,0
8,1,0,0,2,BLUI,0,0,1
5,1,0,0,20,HOND,0,0,0
1,1,0,0,5,JEEP,0,1,0
1,1,0,0,5,FORD,1,0,0
1,1,0,0,13,ACUR,0,1,1
1,0,0,0,1,FORD,1,0,1
1,1,0,0,1,MERZ,0,1,0
2,0,0,0,16,HOND,0,0,0
1,0,0,0,11,INFI,0,0,1
1,1,0,0,7,MERZ,0,0,1
1,1,0,0,2,JEEP,0,0,1
1,1,0,0,11,JEEP,0,0,1
1,1,0,0,1,LEXS,0,1,1
1,1,0,0,13,MITS,0,1,1
1,1,0,0,1,FREIG,0,0,1
1,1,0,0,5,AUDI,0,0,1
2,1,0,0,1,KIA,0,0,1
1,1,0,0,3,TOYT,0,0,0
1,1,0,0,7,HOND,0,0,1
1,1,0,0,16,UTILITY,0,0,1
1,1,0,0,8,LINC,0,0,0
1,1,0,0,2,VOLK,0,0,1
1,1,0,0,1,TOYT,0,0,1
1,1,0,0,4,INFI,0,0,1
1,1,0,0,7,MAZD,0,0,1
1,1,0,0,5,HOND,0,0,1
1,1,0,0,23,HOND,0,0,1
1,1,0,0,14,NISS,0,0,0
1,1,0,0,8,KIA,0,1,1
1,1,0,0,11,JEEP,0,0,1
1,1,0,0,5,AUDI,0,0,1
4,1,0,0,6,FORD,1,0,0
1,1,0,0,10,KIA,0,1,0
1,1,0,0,1,TOYT,0,0,0
1,1,0,0,6,CHEV,0,0,0
1,1,0,0,7,MITS,0,1,0
1,1,0,0,3,DODG,0,1,0
1,1,0,0,3,FORD,1,0,1
1,1,0,0,5,HYUN,0,1,1
1,1,0,0,5,BMW,0,0,1
1,1,0,0,15,MERZ,0,0,1
1,1,0,0,1,TOYT,0,0,1
1,1,0,0,14,FORD,1,0,1
1,1,0,0,1,DODG,0,0,1
2,1,0,0,17,TOYT,0,1,0
2,0,0,0,13,FORD,1,0,0
1,1,0,0,4,MACK DUMP,0,0,1
2,1,0,0,15,HYUN,0,1,1
1,0,0,0,10,INTL,0,0,0
1,1,0,0,6,VOLK,0,1,1
3,1,0,0,1,CHEV,0,0,1
1,1,0,0,2,MERZ,0,0,0
1,1,0,0,8,LINC,0,0,0
2,1,0,0,1,JEEP,0,0,0
1,1,0,0,1,TOYT,0,0,0
1,1,0,0,2,WHIT,0,0,0
1,1,0,0,5,BMW,0,0,0
2,1,0,0,11,HOND,0,0,0
1,1,0,0,1,TOYT,0,0,0
1,1,0,0,8,FORD,1,0,1
1,1,0,0,2,TOYT,0,0,1
3,1,0,0,16,TOYT,0,0,0
1,1,0,0,4,HOND,0,0,1
1,1,0,0,1,VOLK,0,0,0
1,1,0,0,4,TOYT,0,0,1
1,1,0,0,18,mack,0,0,1
1,1,0,0,2,CHEV,0,0,1
1,1,0,0,1,AUDI,0,0,1
1,1,0,0,1,NISS,0,1,0
2,1,0,0,17,MACK,0,0,1
2,1,0,0,9,BMW,0,0,1
1,1,0,0,1,TOYT,0,0,0
1,1,0,0,2,LEXS,0,0,0
3,1,0,0,11,DODG,0,1,0
1,1,0,0,2,TOYT,0,0,0
1,0,0,0,14,TOYT,0,0,1
1,1,0,0,21,TOYT,0,1,1
6,1,0,0,1,DODG,0,1,1
1,1,0,0,3,TOYT,0,0,1
1,1,0,0,1,TOYT,0,0,1
2,1,0,0,9,NISS,0,0,0
1,1,0,0,1,HYUN,0,1,1
1,1,0,0,13,HOND,0,1,1
1,1,0,0,1,HYUN,0,1,1
1,0,0,0,14,ISU,0,0,1
1,1,0,0,3,CHEV,0,0,1
3,1,0,0,3,NISS,0,0,1
1,1,0,0,1,NISS,0,0,0
1,1,0,0,3,NISS,0,0,1
1,1,0,0,2,FORD,1,0,1
1,1,0,0,1,CHEV,0,0,0
2,1,0,0,1,TOYT,0,0,0
2,1,0,0,2,TOYT,0,0,0
1,1,0,0,3,CHEV,0,0,0
8,1,0,0,5,FRHT,0,0,1
1,1,0,0,8,FORD,1,0,1
1,1,0,0,1,MERZ,0,0,1
1,1,0,0,18,NISS,0,1,1
1,1,0,0,12,GMC,0,0,0
1,1,0,0,2,NISS,0,1,0
1,1,0,0,14,HOND,0,0,1
1,1,0,0,1,HYUN,0,0,1
1,1,0,0,4,NISS,0,0,0
1,1,0,0,15,LEXS,0,1,1
1,1,0,0,8,LEXS,0,0,1
2,1,0,0,6,CHEV,0,0,0
1,1,0,0,18,HOND,0,0,0
1,1,0,0,5,TOYT,0,0,0
2,1,0,0,10,KIA,0,1,0
5,1,0,0,10,BUS YW,0,1,1
1,1,0,0,3,TOYT,0,0,1
1,1,0,0,5,HOND,0,0,1
1,1,0,0,12,INFI,0,1,1
1,1,0,0,4,NISS,0,1,1
2,1,0,0,4,FORD,1,1,1
1,1,0,0,1,TOYT,0,0,1
1,1,0,0,6,FORD,1,0,1
1,1,0,0,18,westing,0,0,1
1,1,0,0,14,VNTL,0,0,1
1,1,0,0,2,HOND,0,0,1
1,1,0,0,7,CHRY,0,1,1
1,1,0,0,3,FORD,1,0,1
1,1,0,0,14,NISS,0,0,1
1,1,0,0,1,LEXS,0,1,1
1,1,0,0,9,fre,0,0,1
3,1,0,0,1,TOYT,0,1,1
2,1,0,0,6,CHEV,0,0,1
1,1,0,0,11,ISU,0,0,1
1,1,0,0,1,HOND,0,1,1
1,1,0,0,8,NISS,0,0,1
1,1,0,0,3,FRHT,0,0,1
1,1,0,0,1,FORD,1,1,0
1,1,0,0,11,DODG,0,0,0
1,1,0,0,4,FORD,1,0,1
1,1,0,0,6,TOYT,0,1,1
1,1,0,0,1,NISS,0,1,1
1,1,0,0,4,CHEV,0,1,1
1,0,0,0,8,FORD,1,0,1
1,1,0,0,16,PREVO,0,0,1
1,1,0,0,10,AUDI,0,0,1
1,1,0,0,1,CHEV,0,0,1
2,1,0,0,8,CHEV,0,1,1
1,1,0,0,7,HOND,0,0,0
1,1,0,0,9,TOYT,0,1,1
1,1,0,0,3,FORD,1,0,0
1,1,0,0,3,BMW,0,0,0
1,1,0,0,5,FORD,1,0,0
1,1,0,0,4,HOND,0,0,0
1,1,0,0,5,FORD,1,0,0
3,1,0,0,15,CHEV,0,0,0
1,0,0,0,4,INTL,0,0,1
1,1,0,0,2,HINO,0,0,1
1,1,0,0,1,BMW,0,1,1
1,1,0,0,10,TOYT,0,0,1
1,0,0,0,8,GMC,0,0,1
1,0,0,0,9,FORD,1,0,1
1,0,0,0,2,HOND,0,1,1
1,1,0,0,3,CHEV,0,0,1
1,0,0,0,2,TOYT,0,0,1
1,1,0,0,2,JEEP,0,1,1
1,1,0,0,13,FORD,1,0,1
1,1,0,0,16,MERC,0,0,1
1,1,0,0,9,TOYT,0,0,1
1,1,0,0,9,NISS,0,1,1
1,1,0,0,12,TOYT,0,0,0
1,1,0,0,1,HYUN,0,0,0
1,1,0,0,12,TOYT,0,0,0
1,1,0,0,10,DODG,0,0,1
1,1,0,0,4,NISS,0,0,1
7,0,0,0,1,TR/TE,0,0,1
1,1,0,0,7,HOND,0,1,1
1,1,0,0,10,TOYT,0,1,1
2,1,0,0,15,FORD,1,0,1
1,1,0,0,2,TOYT,0,0,1
2,1,0,0,6,NISS,0,1,0
2,1,0,0,7,VOLK,0,1,1
1,1,0,0,2,MAZD,0,0,1
1,1,0,0,14,HOND,0,0,0
3,1,0,0,10,HOND,0,0,0
1,1,0,0,11,INFI,0,0,0
1,1,0,0,5,HYUN,0,0,0
1,1,0,0,12,ACUR,0,0,1
3,1,0,0,3,FORD,1,0,1
1,0,0,0,5,PORS,0,0,1
1,1,0,0,13,FORD,1,0,1
3,1,0,0,12,HOND,0,1,1
2,1,0,0,14,NISS,0,1,0
1,1,0,0,11,CHEV,0,0,0
1,0,0,0,15,PONT,0,0,1
1,1,0,0,3,HOND,0,0,1
1,1,0,0,1,FORD,1,0,0
2,1,0,0,3,FORD,1,1,0
1,1,0,0,4,HOND,0,0,1
1,1,0,0,25,MERZ,0,0,1
1,1,0,0,1,TOYT,0,0,1
1,1,0,0,9,HOND,0,0,0
1,0,0,0,12,HOND,0,0,1
1,1,0,0,2,CHEV,0,0,0
1,1,0,0,8,CHEV,0,1,1
1,1,0,0,19,MERZ,0,0,1
1,1,0,0,2,TOYT,0,0,0
1,1,0,0,10,FORD,1,0,0
1,1,0,0,14,FRHT,0,0,1
1,1,0,0,7,NISS,0,1,0
1,1,0,0,10,NISS,0,0,0
1,1,0,0,1,TOYT,0,0,1
1,1,0,0,20,FRHT,0,0,1
1,1,0,0,4,AUDI,0,0,0
1,1,0,0,1,ACUR,0,1,1
1,1,0,0,8,FORD,1,0,1
2,1,0,0,12,FORD,1,1,1
1,1,0,0,1,FORD,1,0,1
1,1,0,0,10,HYUN,0,1,1
3,1,0,0,1,TOYT,0,1,1
2,1,0,0,1,INFI,0,0,1
1,1,0,0,5,TOYT,0,0,1
1,1,0,0,4,ACUR,0,0,1
1,1,0,0,5,NISS,0,0,1
1,1,0,0,5,HOND,0,0,0
2,1,0,0,4,CHEV,0,1,1
1,1,0,0,7,ORION,0,0,1
1,1,0,0,17,LEXS,0,1,1
1,1,0,0,2,FORD,1,1,1
1,1,0,0,2,TOYT,0,0,1
1,1,0,0,6,TOYT,0,1,1
1,1,0,0,2,TOYT,0,0,1
1,1,0,0,6,TOYT,0,1,1
1,1,0,0,11,TOYT,0,0,1
1,1,0,0,3,HOND,0,1,1
1,1,0,0,7,INFI,0,1,0
1,1,0,0,6,FORD,1,0,1
2,1,0,0,15,TOYT,0,0,1
1,1,0,0,2,ACUR,0,1,1
1,1,0,0,10,ORION,0,0,1
1,1,0,0,14,NISS,0,0,1
1,1,0,0,2,NISS,0,0,1
2,1,0,0,3,MERCEDES,0,0,1
1,1,0,0,3,HOND,0,1,0
1,1,0,0,4,TOYT,0,0,0
1,1,0,0,12,LEXS,0,0,0
1,1,0,0,15,WSTR,0,0,0
1,1,0,0,4,NO/BU,0,1,1
2,1,0,0,18,DODG,0,0,1
1,1,0,0,14,CHRY,0,1,1
1,1,0,0,12,LINC,0,0,1
1,1,0,0,4,TOYT,0,0,1
1,1,0,0,23,CHEV,0,0,1
1,1,0,0,2,AUDI,0,0,0
2,1,0,0,5,TOYT,0,1,1
1,1,0,0,12,CHRY,0,1,1
3,1,0,0,12,HOND,0,1,0
2,1,0,0,5,TOYT,0,0,0
2,1,0,0,17,TOYT,0,0,0
1,1,0,0,11,ACUR,0,0,0
1,1,0,0,11,CHRY,0,0,0
1,1,0,0,9,VANHO,0,0,1
1,0,0,0,2,KIA,0,0,1
1,1,0,0,20,VOLV,0,1,1
1,1,0,0,1,NISS,0,0,0
2,1,0,0,8,MACK,0,0,1
1,1,0,0,11,TOYT,0,0,1
1,1,0,0,3,DODG,0,1,0
1,1,0,0,17,TRUCK,0,0,1
1,1,0,0,4,TOYT,0,0,1
1,1,0,0,1,MERZ,0,1,1
1,1,0,0,3,MAZD,0,1,0
1,1,0,0,2,NISS,0,1,0
1,1,0,0,15,MERZ,0,0,1
1,1,0,0,1,TOYT,0,0,0
1,1,0,0,1,CHEV,0,1,0
1,1,0,0,7,HYUN,0,0,1
2,1,0,0,17,LEXS,0,0,1
1,1,0,0,6,HOND,0,0,0
1,1,0,0,16,BUIC,0,1,1
1,0,0,0,12,HOND,0,0,0
1,1,0,0,5,HOND,0,1,0
2,1,0,0,15,LEXS,0,1,0
2,1,0,0,3,JEEP,0,1,1
1,1,0,0,1,TOYT,0,0,0
1,1,0,0,12,JEEP,0,1,1
1,1,0,0,11,TOYT,0,0,1
2,1,0,0,4,AUDI,0,1,0
1,1,0,0,1,NISS,0,1,1
1,1,0,0,8,MNNI,0,1,1
6,1,0,0,6,CHRY,0,1,0
3,1,0,0,5,SUBA,0,1,1
1,1,0,0,1,KIA,0,0,1
1,1,0,0,16,HYUN,0,0,1
2,1,0,0,2,SUBA,0,0,1
2,1,0,0,1,HOND,0,0,1
1,1,0,0,17,FRHT,0,0,1
1,1,0,0,2,TOYT,0,0,1
1,1,0,0,8,NISS,0,0,1
1,1,0,0,2,CHEV,0,0,0
1,1,0,0,8,MACK,0,0,0
1,1,0,0,3,FORD,1,0,0
1,1,0,0,13,MERZ,0,1,1
1,1,0,0,4,FORD,1,1,0
1,1,0,0,7,PORS,0,1,1
1,1,0,0,1,INFI,0,0,0
1,1,0,0,2,TOYT,0,0,0
1,1,0,0,1,TOYT,0,0,0
1,1,0,0,2,INFI,0,0,0
1,1,0,0,4,TOYT,0,0,0
1,1,0,0,3,AUDI,0,1,0
2,1,0,0,5,FORD,1,0,1
2,1,0,0,16,LINC,0,0,1
1,1,0,0,4,TOYT,0,0,1
1,1,0,0,1,NISS,0,1,0
1,0,0,0,7,TOYT,0,0,0
2,1,0,0,5,FORD,1,0,1
1,1,0,0,9,FRHT,0,0,1
2,1,0,0,6,MITS,0,0,1
1,1,0,0,13,FORD,1,0,1
1,1,0,0,1,HINO,0,0,1
1,1,0,0,21,PLYMOUTH,0,1,0
1,1,0,0,7,VOLV,0,0,0
3,1,0,0,3,TOYT,0,1,1
1,1,0,0,2,FORD,1,1,1
2,1,0,0,7,TOYT,0,1,1
1,1,0,0,18,TOYT,0,0,1
1,1,0,0,2,BMW,0,1,1
1,1,0,0,6,MERZ,0,1,1
2,1,0,0,6,BMW,0,0,1
1,1,0,0,38,GMC,0,0,1
4,1,0,0,3,FORD,1,0,1
1,0,0,0,12,TOYT,0,0,1
1,1,0,0,7,HOND,0,0,1
1,1,0,0,18,TOYT,0,1,1
2,1,0,0,20,TOYT,0,1,1
2,1,0,0,7,INFI,0,0,1
1,1,0,0,13,AMTRA,0,1,1
1,1,0,0,3,CHRY,0,0,0
5,1,0,0,16,HOND,0,0,0
1,1,0,0,18,TOYT,0,1,1
1,0,0,0,10,NISS,0,0,1
1,1,0,0,2,FORD,1,1,1
1,1,0,0,1,INFI,0,0,1
1,1,0,0,3,FIAT,0,0,1
1,1,0,0,8,HOND,0,1,0
1,1,0,0,6,NISS,0,1,1
1,0,0,0,9,SUZKU,0,0,0
1,1,0,0,4,JEEP,0,0,1
1,0,0,0,2,DODG,0,0,1
3,1,0,0,3,MITS,0,1,0
1,1,0,0,3,LEXS,0,1,0
2,1,0,0,2,FORD,1,1,0
2,1,0,0,14,CHRY,0,1,0
3,1,0,0,9,HOND,0,1,0
1,1,0,0,6,FORD,1,0,1
1,1,0,0,15,DODG,0,0,1
1,1,0,0,23,NISS,0,0,1
1,1,0,0,9,FORD,1,1,0
1,1,0,0,1,TOYT,0,0,0
2,1,0,0,13,HOND,0,1,0
1,1,0,0,1,STARC,0,0,1
2,1,0,0,2,TOYT,0,0,1
2,1,0,0,13,BMW,0,1,1
1,1,0,0,1,TOYT,0,0,1
1,1,0,0,9,BMW,0,1,0
1,1,0,0,5,ACUR,0,0,0
1,1,0,0,2,TOYT,0,0,0
3,1,0,0,1,INFI,0,1,1
1,1,0,0,10,freight,0,0,1
1,1,0,0,9,HOND,0,1,1
1,1,0,0,8,VOLV,0,0,1
1,1,0,0,8,CHRY,0,1,1
1,1,0,0,2,TOYT,0,0,1
1,1,0,0,5,HOND,0,0,0
1,1,0,0,8,MITS,0,0,1
1,1,0,0,1,TOYT,0,0,1
1,1,0,0,2,TOYT,0,0,0
1,1,0,0,19,STRN,0,0,1
2,1,0,0,10,HOND,0,0,1
1,1,0,0,5,FORD,1,0,1
1,1,0,0,6,BMW,0,0,1
1,1,0,0,12,CHEV,0,0,1
1,1,0,0,1,NISS,0,1,0
1,0,0,0,10,MCI,0,0,1
1,1,0,0,10,DODG,0,1,1
1,1,0,0,16,FRHT,0,0,1
5,1,0,0,9,FORD,1,0,0
1,1,0,0,2,TOYT,0,0,1
1,1,0,0,2,CHEV,0,0,0
1,1,0,0,12,CHRY,0,1,0
1,1,0,0,8,INFI,0,0,0
1,1,0,0,5,CADI,0,0,1
2,1,0,0,4,TOYT,0,0,1
1,1,0,0,9,HOND,0,0,1
1,1,0,0,1,INFI,0,1,1
1,1,0,0,9,NISS,0,0,1
1,1,0,0,2,CADI,0,1,1
1,1,0,0,2,CHRY,0,0,1
1,1,0,0,7,MACK,0,0,1
1,1,0,0,2,TOYT,0,0,1
1,1,0,0,8,GMC,0,0,1
1,1,0,0,3,FORD,1,0,1
1,1,0,0,4,FORD,1,0,0
1,1,0,0,3,HYUN,0,0,0
1,1,0,0,7,FORD,1,0,0
2,1,0,0,17,TOYT,0,1,1
1,1,0,0,4,DODG,0,0,1
2,1,0,0,8,CHRY,0,0,1
4,1,0,0,14,CHRY,0,0,1
1,1,0,0,10,TOYT,0,1,1
1,0,0,0,4,MERZ,0,0,1
2,1,0,0,1,HYUN,0,0,0
1,1,0,0,3,HOND,0,0,0
2,1,0,0,1,TOYT,0,1,0
1,0,0,0,1,LEXS,0,0,0
1,1,0,0,16,HOND,0,0,0
2,1,0,0,5,INFI,0,0,0
6,1,0,0,10,FORD,1,1,1
2,1,0,0,1,FORD,1,0,1
3,1,0,0,5,FORD,1,1,0
1,1,0,0,5,VOLK,0,1,1
1,1,0,0,12,LEXS,0,1,0
1,1,0,0,1,fleet,0,0,1
1,1,0,0,10,MCIN,0,0,0
1,1,0,0,1,TOYT,0,0,0
1,1,0,0,2,CHEV,0,0,1
2,1,0,0,1,TOYT,0,0,1
1,1,0,0,9,STRN,0,1,1
1,1,0,0,16,FRHT,0,0,0
1,1,0,0,16,NISS,0,0,1
1,1,0,0,4,HOND,0,1,1
1,1,0,0,4,VOLK,0,1,1
1,0,0,0,4,THMS,0,0,1
2,1,0,0,5,HOND,0,0,1
1,1,0,0,12,NISS,0,0,0
1,1,0,0,10,TOYT,0,0,0
1,1,0,0,9,CHEV,0,0,1
1,1,0,0,10,VESP,0,0,1
1,1,0,0,6,FORD,1,0,1
4,1,0,0,13,FORD,1,1,1
1,1,0,0,16,TOYT,0,0,0
2,1,0,0,4,MAZD,0,1,0
1,1,0,0,10,HOND,0,0,1
1,1,0,0,9,HOND,0,1,1
2,1,0,0,2,HOND,0,0,1
1,0,0,0,2,FORD,1,0,1
5,1,0,0,18,NISS,0,0,0
2,1,0,0,5,DODGE,0,0,1
1,1,0,0,8,TOYT,0,0,1
1,1,0,0,12,FORD,1,0,1
1,1,0,0,1,TOYT,0,1,0
1,1,0,0,5,HOND,0,0,1
2,1,0,0,4,ACUR,0,0,1
1,1,0,0,3,NISS,0,0,1
1,1,0,0,1,TOYT,0,0,0
2,1,0,0,1,INTL,0,0,0
1,1,0,0,9,DODG,0,0,0
1,1,0,0,1,HOND,0,0,0
1,1,0,0,2,JEEP,0,0,1
1,1,0,0,13,HOND,0,1,1
1,1,0,0,7,HOND,0,0,0
1,1,0,0,3,NISS,0,0,0
2,0,0,0,5,NISS,0,1,0
1,1,0,0,2,HYUN,0,0,1
1,1,0,0,4,TOYT,0,0,1
1,1,0,0,9,TOYT,0,0,0
1,1,0,0,5,FORD,1,0,1
1,1,0,0,2,CHEV,0,0,0
2,1,0,0,6,BMW,0,0,1
1,1,0,0,3,HYUN,0,1,1
2,1,0,0,16,ACUR,0,0,1
1,1,0,0,5,TOYT,0,0,1
1,1,0,0,8,NOVAB,0,0,0
1,1,0,0,1,BUIC,0,0,1
2,1,0,0,14,STRN,0,0,1
1,1,0,0,4,NISS,0,1,1
1,1,0,0,3,HYUN,0,0,1
1,1,0,0,7,TOYT,0,0,1
1,0,0,0,11,INTL,0,0,1
1,1,0,0,16,MERZ,0,0,0
1,0,0,0,7,FORD,1,0,1
1,1,0,0,3,TOYT,0,0,0
1,1,0,0,22,HOND,0,0,1
2,1,0,0,17,HOND,0,1,1
2,1,0,0,8,FORD,1,0,1
1,1,0,0,11,NISS,0,0,0
1,1,0,0,17,ACUR,0,0,1
1,1,0,0,6,CHEV,0,1,1
1,1,0,0,12,TOYT,0,0,1
1,1,0,0,14,HOND,0,1,1
1,1,0,0,2,BUIC,0,0,1
1,1,0,0,1,TOYT,0,0,1
1,1,0,0,2,HINO,0,0,1
1,1,0,0,1,INFI,0,0,1
1,0,0,0,3,HOND,0,0,1
1,1,0,0,7,HYUN,0,0,1
1,1,0,0,3,TOYT,0,0,1
1,1,0,0,1,CHEV,0,0,1
1,1,0,0,4,MACK,0,0,1
1,1,0,0,1,AUDI,0,1,1
